Time (UNIX ms),Reporting Time Offset (ms),E2 Node ID,UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,PHY.NPrbDl,PHY.DerivedRssiDl (dBm),PHY.DerivedRsrqDl (dB),PUSCH.Snr (dB),PUCCH.Snr (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,DRB.DerivedCQIDl,PHY.CqiWb1TbDl,PHY.CqiWb2TbDl,
1763397820250,0,gNB,1,1066,4,543.80,1070.87,5.03,1572,173,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,6,5,-26.22,8.39,23.50,27.00,28,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397821250,0,gNB,1,1078,4,569.12,1070.91,5.07,1746,212,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,5,5,-26.22,8.39,22.50,25.00,28,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397822560,312,gNB,1,1066,4,605.33,1082.90,5.07,2166,212,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,5,5,-26.22,8.39,24.00,26.00,28,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397823250,-312,gNB,1,1066,4,884.80,1070.87,5.03,1696,171,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,6,5,-26.22,8.39,24.50,25.00,28,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397824250,0,gNB,1,1066,4,626.11,1070.87,5.07,1451,212,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,5,5,-26.22,8.39,23.50,26.00,28,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397825250,-1,gNB,1,1066,4,797.00,1070.87,5.07,1826,212,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,5,5,-26.22,8.39,24.50,25.00,28,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397826250,1,gNB,1,1066,4,1789.75,1070.87,5.00,1557,172,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,36,-17.65,89.77,21.00,24.00,28,28,0.06,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397827250,-1,gNB,1,1078,4,1288.50,1070.87,4.95,1578,168,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.50,24.00,26,28,0.20,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397828250,1,gNB,1,1066,4,1591.22,1082.90,4.93,1692,170,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,45,-16.68,118.73,21.00,24.00,24,28,0.17,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397829250,0,gNB,1,1066,4,1368.78,1070.87,4.95,1576,186,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,23,28,0.12,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397830250,0,gNB,1,1066,4,1087.78,1070.91,4.93,1588,176,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,23,28,0.10,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397831250,0,gNB,1,1066,4,1861.11,1070.87,4.93,1652,176,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,48,-16.40,128.81,21.00,24.00,23,28,0.08,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397831250,0,gNB,2,0,0,0.00,0.02,0.47,202,836,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,5,5,-26.22,8.39,23.50,24.00,0,0,0.08,0.08,0.00,0.00,,0.00,0,0,0,
1763397832250,1,gNB,1,1066,4,1312.11,1070.87,5.38,1627,205,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,23,28,0.06,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397832250,1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,24.00,0,0,0.06,0.08,0.00,0.00,,0.00,0,0,0,
1763397833250,0,gNB,1,1078,4,1537.10,1082.90,4.93,1619,175,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,45,-16.68,118.73,21.00,24.00,24,28,0.05,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397833250,0,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,0,0.04,0.08,0.00,0.00,,0.00,0,0,0,
1763397834250,-1,gNB,1,1174,4,1351.70,1179.16,4.95,1767,162,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,38,-17.41,96.03,21.00,24.00,27,28,0.03,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397834250,-1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.00,24.00,0,0,0.03,0.07,0.00,0.00,,0.00,0,0,0,
1763397835250,1,gNB,1,1042,4,0.00,1046.81,4.93,1620,152,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,36,-17.65,89.77,20.50,24.00,28,28,0.11,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397835250,1,gNB,2,0,0,0.00,0.02,0.47,5,188,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,1,0,0.03,0.07,0.00,0.00,0.00,0.00,0,0,0,
1763397836250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,26,28,0.15,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397836250,0,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,0,0,0.02,0.07,0.00,0.00,0.00,0.00,0,0,0,
1763397837250,0,gNB,1,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,23,28,0.11,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397837250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,0,0,0.02,0.07,0.00,0.00,0.00,0.00,0,0,0,
1763397838250,1,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,20,28,0.08,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397838250,1,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,0,0,0.01,0.06,0.00,0.00,0.00,0.00,0,0,0,
1763397839250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,18,28,0.06,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397839250,0,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,22.00,24.00,0,0,0.01,0.06,0.00,0.00,0.00,0.00,0,0,0,
1763397840250,0,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.50,24.00,15,28,0.05,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397840250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.50,24.00,0,0,0.01,0.06,0.00,0.00,0.00,0.00,0,0,0,
1763397841250,0,gNB,1,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,12,27,0.03,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397841250,0,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.05,0.00,0.00,0.00,0.00,0,0,0,
1763397842250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,10,27,0.03,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397842250,0,gNB,2,0,0,0.00,0.02,0.43,5,242,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,0,0,0.00,0.05,0.00,0.00,0.00,0.00,0,0,0,
1763397843250,3,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,7,27,0.02,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397843250,3,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.05,0.00,0.00,0.00,0.00,0,0,0,
1763397844250,-2,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,4,27,0.01,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397844250,-2,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.05,0.00,0.00,0.00,0.00,0,0,0,
1763397845250,1,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,2,26,0.01,0.00,0.01,0.00,0.00,0.00,14,0,0,
1763397845250,1,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397846250,-2,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,0,26,0.01,0.00,0.01,0.00,0.00,0.00,14,0,0,
1763397846250,-2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397847250,2,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,26,0.01,0.00,0.01,0.00,0.00,0.00,14,0,0,
1763397847250,2,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,22.00,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397848250,-1,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,22.00,24.00,0,25,0.01,0.00,0.01,0.00,0.00,0.00,14,0,0,
1763397848250,-1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397849250,-1,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,25,0.00,0.00,0.01,0.00,0.00,0.00,14,0,0,
1763397849250,-1,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,19.50,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397850250,0,gNB,1,0,0,0.00,0.00,0.10,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,0,25,0.00,0.00,0.01,0.00,0.00,0.00,14,0,0,
1763397850250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397851250,2,gNB,1,27,479,0.00,28.01,492.94,63,16683,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,94,-13.48,306.90,20.50,24.00,2,25,0.00,0.00,0.01,0.00,0.00,0.00,14,0,0,
1763397852600,1349,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397852600,347,gNB,1,4,910,0.00,4.75,920.75,33,16688,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,106,-12.96,360.01,20.50,24.00,5,22,0.00,0.00,0.00,0.00,0.00,0.00,12,0,0,
1763397852600,348,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.00,24.00,0,0,0.00,0.04,0.00,0.00,0.00,0.00,0,0,0,
1763397853250,-347,gNB,1,4,1498,0.00,4.78,1512.90,34,16895,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,106,-12.96,360.01,20.50,24.00,8,20,0.00,0.00,0.00,0.00,0.00,0.00,11,0,0,
1763397853250,-347,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397854250,0,gNB,1,4,1402,0.00,4.82,1414.98,47,12046,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,106,-12.96,360.01,20.00,24.00,10,19,0.00,0.00,0.00,0.00,0.00,0.00,11,0,0,
1763397854250,1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397855250,0,gNB,1,4,994,0.00,4.94,991.44,72,7236,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,13,21,0.00,0.00,0.00,0.00,0.00,0.00,12,0,0,
1763397855250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397856250,-1,gNB,1,4,1066,0.00,4.92,1073.51,65,6901,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,15,24,0.00,0.00,0.00,0.00,0.00,0.00,13,0,0,
1763397856250,-1,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397857250,1,gNB,1,4,1150,0.00,4.97,1156.77,73,5843,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,34,-17.89,83.61,20.50,24.00,18,26,0.00,0.00,0.00,0.00,0.00,0.00,14,0,0,
1763397857250,1,gNB,2,0,0,0.00,0.02,0.47,5,104,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397858250,-1,gNB,1,4,1078,0.00,4.97,1084.94,72,5572,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,19.50,24.00,21,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397858250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397859250,1,gNB,1,4,1006,0.00,4.94,1013.18,67,5037,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,23,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397859250,1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397860250,0,gNB,1,4,1102,0.00,4.94,1108.46,72,4743,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,22,-19.78,48.93,21.00,24.00,26,28,0.00,0.00,0.00,0.00,0.00,0.00,15,0,0,
1763397860250,0,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397861250,-1,gNB,1,4,1054,0.00,4.92,1069.72,62,4145,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,74,-14.52,224.31,20.50,24.00,28,28,0.06,0.00,0.01,0.00,0.00,0.00,15,0,0,
1763397861250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.50,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397862250,2,gNB,1,4,1090,0.00,4.85,1093.77,47,3213,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,38,-17.41,96.03,21.00,21.00,27,27,0.19,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763397862250,2,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397863250,-1,gNB,1,4,1090,0.00,4.94,1090.98,67,4663,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,94,-13.48,306.90,20.50,24.00,25,28,0.14,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763397863250,-1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,0,0,0.00,0.03,0.00,0.00,0.00,0.00,0,0,0,
1763397864250,0,gNB,1,4,1030,0.00,4.92,1036.90,67,4698,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,25,-19.23,57.21,20.50,24.00,25,28,0.11,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763397864250,0,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397865250,1,gNB,1,4,1078,0.00,4.92,1091.87,62,4983,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,43,-16.87,112.13,21.00,21.00,25,28,0.08,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763397865250,1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397866250,0,gNB,1,4,1114,0.00,4.97,1114.11,72,4446,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,94,-13.48,306.90,20.50,24.00,25,28,0.06,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763397866250,0,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397867250,-1,gNB,1,4,1006,0.00,4.99,1012.59,82,4344,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,22,-19.78,48.93,21.00,24.00,26,28,0.05,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763397867250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397868250,-1,gNB,1,4,1066,0.00,4.92,1099.77,62,3967,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,19,-20.42,40.94,21.00,24.00,28,28,0.12,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397868250,-1,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397869250,1,gNB,1,4,1066,0.00,4.94,1045.74,62,3971,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,20,-20.20,43.57,20.50,24.00,27,28,0.15,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397869250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397870250,-1,gNB,1,4,1078,0.00,4.94,1084.82,67,4360,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,31,-18.29,74.56,21.00,24.00,27,28,0.11,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397870250,-1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397871250,0,gNB,1,4,1186,0.00,4.92,1199.28,67,4771,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,8,-24.18,14.56,21.00,24.00,27,28,0.09,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397871250,0,gNB,2,0,0,0.00,0.00,0.00,5,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,63.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397872250,1,gNB,1,4,1138,0.00,4.97,1141.21,72,4420,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,14,-21.75,28.33,21.00,24.00,27,28,0.08,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397872250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397873250,1,gNB,1,4,95,0.00,4.68,94.33,7,545,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,26,28,0.07,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397873250,1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397874250,1,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,20.50,24.00,23,28,0.05,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397874250,1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,63.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397875250,0,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,21,28,0.04,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397875250,0,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,21.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397876250,-1,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,24.00,18,28,0.03,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397876250,0,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,21.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397877250,2,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.50,24.00,16,28,0.02,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397877250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,21.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397878250,-1,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,13,28,0.02,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397878250,-1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,21.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397879250,1,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,11,27,0.01,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397879250,1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
1763397880250,-1,gNB,1,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,21.00,24.00,8,27,0.01,0.00,0.03,0.00,0.00,0.00,15,0,0,
1763397880250,-1,gNB,2,0,0,0.00,0.00,0.00,0,15,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,4,5,-26.22,8.39,21.00,24.00,0,0,0.00,0.02,0.00,0.00,0.00,0.00,0,0,0,
