Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1749054855543,6,0,0,0.00,0.74,0.86,40,774,-64.80,-65.00,-65.00,-65.00,-65.00,-64.00,5,5,-47.02,6.89,24.00,43.00,0,0,0.00,0.10,0.13,0.02,0.00,0.00,0,0,
1749054856543,6,0,0,0.00,0.77,0.80,85,784,-64.80,-65.00,-65.00,-65.00,-65.00,-64.00,5,5,-47.02,6.89,25.50,44.00,0,0,0.03,0.08,0.13,0.02,0.00,0.00,0,0,
1749054857543,6,0,0,0.00,0.74,0.89,40,789,-64.87,-65.00,-65.00,-65.00,-65.00,-64.00,15,5,-47.09,6.89,24.50,40.00,0,0,0.01,0.07,0.13,0.02,0.00,0.00,0,0,
1749054858543,6,0,1,0.00,0.74,1.48,40,724,-65.93,-80.00,-65.00,-65.00,-65.00,-64.00,14,5,-48.15,6.85,26.00,44.00,0,0,0.00,0.06,0.13,0.02,0.00,0.00,0,0,
1749054859543,6,0,0,0.00,0.74,0.78,40,684,-66.67,-80.00,-65.00,-65.00,-65.00,-65.00,9,5,-48.89,6.82,25.50,43.00,0,0,0.00,0.11,0.13,0.02,0.00,0.00,0,0,
1749054860543,6,0,0,0.00,0.74,0.78,40,694,-66.67,-80.00,-65.00,-65.00,-65.00,-65.00,9,5,-48.89,6.82,25.00,44.00,0,0,0.01,0.09,0.13,0.02,0.00,0.00,0,0,
1749054861543,6,0,0,0.00,1.46,0.74,60,376,-65.71,-80.00,-65.00,-65.00,-64.00,-64.00,14,5,-47.93,6.85,25.00,44.00,0,0,0.00,0.09,0.13,0.02,0.00,0.00,0,0,
1749054862543,6,0,0,0.00,1.46,0.78,65,694,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,3,5,-47.22,6.88,25.00,41.00,0,0,0.00,0.10,0.13,0.02,0.00,0.00,0,0,
1749054863543,6,0,0,0.00,3.62,0.78,140,709,-67.50,-80.00,-65.00,-65.00,-65.00,-65.00,6,5,-49.72,6.79,24.50,41.00,0,0,0.00,0.12,0.13,0.02,0.00,0.00,0,0,
1749054864543,6,0,0,0.00,0.77,0.82,45,729,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,8,5,-47.22,6.88,23.50,40.00,0,0,0.02,0.13,0.13,0.02,0.00,0.00,0,0,
1749054865543,6,0,0,0.00,4.34,0.78,165,709,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,8,5,-47.22,6.88,24.00,40.00,0,0,0.01,0.09,0.13,0.02,0.00,0.00,0,0,
1749054866543,6,0,0,0.00,2.16,0.02,80,327,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,3,5,-47.22,6.88,24.00,43.00,1,0,0.00,0.08,0.13,0.02,0.00,0.00,0,0,
1749054867543,6,0,1,0.00,2.21,1.46,90,512,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,40.00,2,0,0.00,0.08,0.13,0.02,0.00,0.00,0,0,
1749054868543,6,0,0,0.00,2.18,0.74,85,411,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,2,5,-47.22,6.88,24.00,40.00,2,0,0.00,0.07,0.13,0.02,0.00,0.00,0,0,
1749054869543,6,0,0,0.00,2.18,0.74,125,411,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,40.00,2,0,0.00,0.14,0.13,0.02,0.00,0.00,0,0,
1749054870543,6,0,0,0.00,0.74,0.82,40,711,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,40.00,0,0,0.00,0.12,0.13,0.02,0.00,0.00,0,0,
1749054871543,6,0,0,0.00,4.34,0.78,165,716,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,2,5,-47.22,6.88,25.50,40.00,0,0,0.00,0.08,0.13,0.02,0.00,0.00,0,0,
1749054872543,6,4,1,0.00,8.75,2.10,368,774,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,2,5,-47.22,6.88,23.50,41.00,0,0,0.00,0.09,0.13,0.02,0.00,0.00,0,0,
1749054873543,6,1,1,0.00,6.12,1.38,268,774,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,36.00,1,0,0.02,0.06,0.13,0.02,0.00,0.00,0,0,
1749054874543,6,3,2,0.00,8.58,3.00,387,784,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,39.00,2,0,0.01,0.10,0.13,0.02,0.00,0.00,0,0,
1749054875543,6,1,2,0.00,6.25,2.74,272,754,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,26.50,35.00,0,0,0.07,0.07,0.13,0.02,0.00,0.00,0,0,
1749054876543,6,0,0,0.00,2.18,0.78,90,719,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,38.00,1,0,0.04,0.13,0.13,0.02,0.00,0.00,0,0,
1749054877543,6,0,0,0.00,5.78,0.78,255,724,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.50,35.00,1,0,0.01,0.10,0.13,0.02,0.00,0.00,0,0,
1749054878543,6,0,0,0.00,2.18,0.78,90,724,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,39.00,1,0,0.01,0.07,0.13,0.02,0.00,0.00,0,0,
1749054879543,6,0,0,0.00,2.18,0.78,170,729,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.50,39.00,1,0,0.02,0.15,0.13,0.02,0.00,0.00,0,0,
1749054880543,6,0,0,0.00,0.74,0.78,35,401,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,36.00,2,0,0.01,0.12,0.13,0.02,0.00,0.00,0,0,
1749054881543,6,0,0,0.00,0.74,0.82,40,726,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,6.50,37.00,1,0,0.00,0.10,0.13,0.02,0.00,0.00,0,0,
1749054882543,6,0,0,0.00,7.22,0.78,305,731,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,7.00,40.00,0,0,0.00,0.09,0.13,0.02,0.00,0.00,0,0,
1749054883543,6,0,0,0.00,2.18,0.78,90,739,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,6.50,37.00,0,0,0.00,0.08,0.13,0.02,0.00,0.00,0,0,
1749054884543,6,0,0,0.00,2.18,0.78,90,739,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,8.00,37.00,0,0,0.01,0.06,0.13,0.02,0.00,0.00,0,0,
1749054885543,6,0,0,0.00,2.18,0.78,90,739,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,6.00,40.00,1,0,0.00,0.07,0.13,0.02,0.00,0.00,0,0,
1749054886543,6,0,0,0.00,8.64,0.00,305,110,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,40.00,0,0,0.01,0.04,0.13,0.02,0.00,0.00,0,0,
1749054887543,6,0,0,0.00,2.18,0.81,90,734,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,19.50,40.00,0,0,0.01,0.11,0.12,0.02,0.00,0.00,0,0,
1749054888543,6,0,0,0.00,2.18,0.78,130,746,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.00,43.00,0,0,0.00,0.10,0.12,0.02,0.00,0.00,0,0,
1749054889543,6,0,0,0.00,2.18,0.78,90,749,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.00,42.00,0,0,0.00,0.08,0.12,0.02,0.00,0.00,0,0,
1749054890543,6,0,0,0.00,2.18,0.78,90,749,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,3,5,-47.22,6.88,19.50,37.00,0,0,0.00,0.06,0.12,0.02,0.00,0.00,0,0,
1749054891543,6,0,0,0.00,8.66,0.76,355,744,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.00,44.00,0,0,0.01,0.15,0.12,0.02,0.00,0.00,0,0,
1749054892543,6,0,0,0.00,3.62,0.81,180,744,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,22.00,42.00,0,0,0.01,0.11,0.12,0.02,0.00,0.00,0,0,
1749054893543,6,0,0,0.00,2.18,0.78,90,756,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,4,5,-47.22,6.88,24.50,40.00,0,0,0.00,0.09,0.12,0.02,0.00,0.00,0,0,
1749054894543,6,0,0,0.00,2.18,0.78,90,759,-64.86,-65.00,-65.00,-65.00,-65.00,-64.00,7,5,-47.08,6.89,23.50,40.00,0,0,0.00,0.09,0.12,0.02,0.00,0.00,0,0,
1749054895543,6,0,0,0.00,2.21,0.82,95,769,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,4,5,-47.22,6.88,23.00,40.00,0,0,0.01,0.11,0.12,0.02,0.00,0.00,0,0,
1749054896543,6,0,0,0.00,8.66,0.76,395,754,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,4,5,-46.72,6.90,20.00,44.00,0,0,0.00,0.06,0.12,0.02,0.00,0.00,0,0,
1749054897543,6,0,0,0.00,5.06,0.81,230,754,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,4,5,-46.72,6.90,22.50,40.00,0,0,0.00,0.04,0.12,0.02,0.00,0.00,0,0,
1749054898543,6,0,0,0.00,2.18,0.78,130,766,-64.81,-65.00,-65.00,-65.00,-65.00,-64.00,16,5,-47.03,6.89,22.00,40.00,0,0,0.00,0.03,0.12,0.02,0.00,0.00,0,0,
1749054899543,6,0,0,0.00,2.18,0.78,90,769,-66.00,-80.00,-65.00,-65.00,-65.00,-64.00,13,5,-48.22,6.84,19.50,41.00,0,0,0.00,0.11,0.12,0.02,0.00,0.00,0,0,
1749054900543,6,0,0,0.00,0.74,0.85,40,754,-64.78,-65.00,-65.00,-65.00,-65.00,-64.00,9,5,-47.00,6.89,24.00,40.00,0,0,0.01,0.09,0.12,0.02,0.00,0.00,0,0,
1749054901543,6,0,0,0.00,0.74,0.88,35,426,-64.88,-65.00,-65.00,-65.00,-65.00,-64.00,16,5,-47.09,6.89,23.50,40.00,0,0,0.00,0.07,0.12,0.02,0.00,0.00,0,0,
1749054902543,6,0,0,0.00,0.74,0.66,40,776,-64.88,-65.00,-65.00,-65.00,-65.00,-64.00,16,5,-47.09,6.89,20.50,40.00,0,0,0.00,0.06,0.12,0.02,0.00,0.00,0,0,
1749054903543,6,0,0,0.00,0.74,0.89,40,776,-64.87,-65.00,-65.00,-65.00,-65.00,-64.00,15,5,-47.09,6.89,22.00,40.00,0,0,0.00,0.05,0.12,0.02,0.00,0.00,0,0,
1749054904543,6,0,0,0.00,0.74,0.86,40,779,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,12,5,-47.22,6.88,22.50,40.00,0,0,0.00,0.04,0.12,0.02,0.00,0.00,0,0,
1749054905543,6,0,0,0.00,8.74,0.74,319,769,-66.62,-80.00,-65.00,-65.00,-64.50,-64.00,16,5,-48.84,6.82,25.50,37.00,0,0,0.01,0.02,0.12,0.02,0.00,0.00,0,0,
1749054906543,6,0,0,0.00,6.50,1.35,240,779,-66.62,-80.00,-65.00,-65.00,-64.50,-64.00,16,5,-48.84,6.82,22.50,41.00,0,0,0.01,0.04,0.12,0.02,0.00,0.00,0,0,
1749054907544,6,0,0,0.00,0.74,0.78,40,774,-69.15,-80.00,-80.00,-65.00,-64.00,-64.00,13,5,-51.37,6.73,22.00,40.00,0,0,0.00,0.10,0.12,0.02,0.00,0.00,0,0,
1749054908543,6,0,0,0.00,0.74,0.78,40,786,-65.67,-80.00,-65.00,-65.00,-64.00,-64.00,15,5,-47.89,6.86,21.00,40.00,0,0,0.00,0.08,0.12,0.02,0.00,0.00,0,0,
1749054909544,6,0,0,0.00,0.74,0.78,40,789,-67.62,-80.00,-65.00,-65.00,-65.00,-64.00,16,5,-49.84,6.78,23.00,39.00,0,0,0.00,0.07,0.12,0.02,0.00,0.00,0,0,
1749054910543,6,0,0,0.00,0.74,0.78,40,789,-65.88,-80.00,-65.00,-65.00,-65.00,-64.00,16,5,-48.09,6.85,22.00,39.00,0,0,0.01,0.07,0.12,0.02,0.00,0.00,0,0,
1749054911543,6,0,0,0.00,0.74,0.89,40,774,-65.88,-80.00,-65.00,-65.00,-65.00,-64.00,16,5,-48.09,6.85,25.50,36.00,0,0,0.00,0.06,0.12,0.03,0.00,0.00,0,0,
1749054912543,6,0,0,0.00,0.74,0.80,35,784,-66.87,-80.00,-65.00,-65.00,-65.00,-64.00,15,5,-49.09,6.81,25.50,44.00,0,0,0.04,0.13,0.12,0.03,0.00,0.00,0,0,
1749054913543,6,0,1,0.00,0.74,1.50,40,734,-69.50,-80.00,-80.00,-65.00,-65.00,-64.00,16,5,-51.72,6.72,25.00,37.00,0,0,0.02,0.12,0.12,0.03,0.00,0.00,0,0,
1749054914543,6,0,0,0.00,0.74,0.78,40,684,-65.87,-80.00,-65.00,-65.00,-65.00,-64.00,15,5,-48.09,6.85,24.00,35.00,0,0,0.01,0.10,0.12,0.03,0.00,0.00,0,0,
1749054915543,6,0,0,0.00,0.74,0.78,40,696,-65.87,-80.00,-65.00,-65.00,-65.00,-64.00,15,5,-48.09,6.85,24.50,37.00,0,0,0.00,0.09,0.12,0.03,0.00,0.00,0,0,
1749054916543,6,0,0,0.00,1.49,0.82,70,714,-68.21,-80.00,-65.00,-65.00,-65.00,-65.00,14,5,-50.43,6.76,24.00,40.00,0,0,0.02,0.08,0.12,0.03,0.00,0.00,0,0,
1749054917543,6,0,0,0.00,1.49,0.82,65,709,-69.30,-80.00,-80.00,-65.00,-65.00,-64.00,10,5,-51.52,6.73,25.00,35.00,0,0,0.02,0.06,0.12,0.03,0.00,0.00,0,0,
1749054918543,6,0,0,0.00,2.18,0.78,85,689,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,35.00,0,1,0.01,0.05,0.12,0.03,0.00,0.00,0,0,
1749054919543,6,0,0,0.00,3.62,0.78,122,709,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,35.00,0,1,0.00,0.04,0.12,0.02,0.00,0.00,0,0,
1749054920543,6,0,0,0.00,2.90,0.78,66,694,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,37.00,0,2,0.01,0.06,0.12,0.03,0.00,0.00,0,0,
1749054921543,6,3,2,1081.33,5.02,2.68,98,421,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,40.00,1,2,0.00,0.05,0.12,0.03,0.00,0.00,0,0,
1749054922543,6,0,0,0.00,2.18,0.74,40,411,NaN,0.00,NaN,NaN,NaN,0.00,0,94,NaN,0.00,8.00,40.00,1,2,0.00,0.08,0.12,0.03,0.00,0.00,0,0,
1749054923543,6,0,0,0.00,2.18,0.74,67,411,NaN,0.00,NaN,NaN,NaN,0.00,0,94,NaN,0.00,6.50,40.00,1,0,0.00,0.06,0.12,0.03,0.00,0.00,0,0,
1749054924543,6,0,0,0.00,2.18,0.74,125,411,NaN,0.00,NaN,NaN,NaN,0.00,0,94,NaN,0.00,6.50,39.00,1,0,0.00,0.04,0.12,0.03,0.00,0.00,0,0,
1749054925543,6,0,0,0.00,0.74,0.82,40,709,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.50,39.00,0,0,0.00,0.04,0.12,0.03,0.00,0.00,0,0,
1749054926543,6,0,0,0.00,2.18,0.78,90,716,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,40.00,0,0,0.00,0.03,0.12,0.03,0.00,0.00,0,0,
1749054927543,6,0,0,0.00,2.21,0.82,95,724,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,40.00,0,0,0.02,0.02,0.12,0.03,0.00,0.00,0,0,
1749054928543,6,0,0,0.00,2.18,0.78,90,714,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,39.00,1,0,0.01,0.04,0.12,0.03,0.00,0.00,0,0,
1749054929543,6,0,0,0.00,5.06,0.78,185,714,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,36.00,1,0,0.00,0.03,0.12,0.03,0.00,0.00,0,0,
1749054930543,6,0,0,0.00,0.74,0.82,40,709,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,38.00,1,0,0.03,0.02,0.12,0.03,0.00,0.00,0,0,
1749054931543,6,0,0,0.00,5.78,0.78,215,721,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,38.00,1,0,0.02,0.05,0.12,0.03,0.00,0.00,0,0,
1749054932543,6,0,0,0.00,2.18,0.78,130,719,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,6.50,39.00,0,0,0.01,0.03,0.12,0.03,0.00,0.00,0,0,
1749054933543,6,0,0,0.00,6.50,0.78,240,739,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,21.50,36.00,1,0,0.03,0.05,0.12,0.03,0.00,0.00,0,0,
1749054934543,6,0,0,0.00,2.21,0.82,77,719,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,8.00,36.00,0,0,0.01,0.04,0.12,0.03,0.00,0.00,0,0,
1749054935543,6,0,0,0.00,2.18,0.78,130,729,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,8.00,40.00,1,0,0.00,0.03,0.12,0.03,0.00,0.00,0,0,
1749054936543,6,0,0,0.00,7.22,0.78,265,724,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,6.50,35.00,0,0,0.00,0.12,0.12,0.03,0.00,0.00,0,0,
1749054937543,6,0,0,0.00,2.18,0.26,85,736,NaN,0.00,NaN,NaN,NaN,0.00,0,106,NaN,0.00,6.00,41.00,0,0,0.00,0.09,0.12,0.03,0.00,0.00,0,0,
1749054938543,6,0,0,0.00,0.74,0.65,40,115,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,40.00,0,0,0.01,0.07,0.12,0.03,0.00,0.00,0,0,
1749054939543,6,0,0,0.00,2.18,0.76,90,739,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,41.00,0,0,0.00,0.05,0.12,0.03,0.00,0.00,0,0,
1749054940543,6,0,0,0.00,0.74,0.85,40,729,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,41.00,0,0,0.00,0.14,0.12,0.03,0.00,0.00,0,0,
1749054941543,6,0,0,0.00,0.74,0.78,35,411,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,41.00,0,0,0.00,0.12,0.12,0.03,0.00,0.00,0,0,
1749054942543,6,0,0,0.00,2.18,0.76,90,739,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,40.00,0,0,0.00,0.08,0.12,0.03,0.00,0.00,0,0,
1749054943543,6,8,2,0.00,19.42,2.73,707,781,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,40.00,0,0,0.00,0.04,0.12,0.03,0.00,0.00,0,0,
1749054944543,6,0,3,0.00,4.34,3.22,205,749,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.50,35.00,0,0,0.01,0.08,0.12,0.03,0.00,0.00,0,0,
1749054945543,6,0,0,0.00,2.18,0.78,90,749,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,40.00,0,0,0.00,0.06,0.12,0.03,0.00,0.00,0,0,
1749054946543,6,0,0,0.00,7.22,0.76,300,744,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,40.00,0,0,0.00,0.03,0.12,0.03,0.00,0.00,0,0,
1749054947543,6,0,0,0.00,4.37,0.91,170,759,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,40.00,0,0,0.01,0.05,0.12,0.03,0.00,0.00,0,0,
1749054948543,6,0,0,0.00,2.18,0.76,85,754,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,40.00,0,0,0.01,0.12,0.12,0.03,0.00,0.00,0,0,
1749054949543,6,0,0,0.00,2.18,0.78,90,759,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,43.00,0,0,0.00,0.09,0.12,0.03,0.00,0.00,0,0,
1749054950543,6,0,0,0.00,2.18,0.78,90,759,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,40.00,0,0,0.00,0.07,0.12,0.03,0.00,0.00,0,0,
1749054951543,6,0,0,0.00,0.77,0.93,45,769,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,40.00,0,0,0.02,0.05,0.12,0.03,0.00,0.00,0,0,
1749054952543,6,0,0,0.00,2.18,0.76,90,754,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,37.00,0,0,0.01,0.13,0.12,0.03,0.00,0.00,0,0,
1749054953543,6,0,0,0.00,2.18,0.78,90,766,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,40.00,0,0,0.00,0.09,0.12,0.03,0.00,0.00,0,0,
1749054954543,6,0,0,0.00,2.18,0.78,90,769,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,43.00,0,0,0.00,0.07,0.12,0.03,0.00,0.00,0,0,
1749054955543,6,0,0,0.00,0.74,0.78,40,764,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,39.00,0,0,0.00,0.06,0.12,0.03,0.00,0.00,0,0,
1749054956543,6,0,0,0.00,0.74,0.90,35,436,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,41.00,0,0,0.00,0.14,0.12,0.03,0.00,0.00,0,0,
1749054957543,6,0,0,0.00,0.74,0.77,40,771,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,41.00,0,0,0.00,0.12,0.12,0.03,0.00,0.00,0,0,
1749054958543,6,0,0,0.00,0.74,0.86,40,771,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,41.00,0,0,0.00,0.10,0.12,0.03,0.00,0.00,0,0,
1749054959543,6,0,0,0.00,0.74,0.79,40,769,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,42.00,0,0,0.01,0.08,0.12,0.03,0.00,0.00,0,0,
1749054960543,6,0,0,0.00,0.74,0.90,40,769,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,42.00,0,0,0.00,0.13,0.12,0.03,0.00,0.00,0,0,
1749054961543,6,0,0,0.00,0.74,0.78,35,446,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.00,44.00,0,0,0.00,0.12,0.12,0.03,0.00,0.00,0,0,
1749054962543,6,0,0,0.00,0.74,0.75,40,769,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,43.00,0,0,0.00,0.10,0.12,0.03,0.00,0.00,0,0,
1749054963543,6,0,0,0.00,0.74,0.78,40,779,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,43.00,0,0,0.01,0.09,0.12,0.03,0.00,0.00,0,0,
1749054964543,6,0,0,0.00,0.74,0.78,80,774,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,39.00,0,0,0.00,0.08,0.12,0.03,0.00,0.00,0,0,
1749054965543,6,0,0,0.00,0.74,0.78,80,779,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,36.00,0,0,0.01,0.13,0.12,0.03,0.00,0.00,0,0,
1749054966543,6,0,0,0.00,0.77,0.90,40,784,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.50,35.00,0,0,0.00,0.11,0.12,0.03,0.00,0.00,0,0,
1749054967543,6,0,1,0.00,0.74,1.47,40,411,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,33.00,0,0,0.00,0.10,0.12,0.03,0.00,0.00,0,0,
1749054968543,6,0,0,0.00,4.34,0.74,200,386,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,35.00,2,0,0.00,0.07,0.12,0.03,0.00,0.00,0,0,
1749054969543,6,0,0,0.00,0.74,0.78,40,696,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,38.00,0,0,0.00,0.07,0.12,0.03,0.00,0.00,0,0,
1749054970543,6,0,0,0.00,2.90,0.78,115,709,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.50,35.00,0,0,0.00,0.08,0.12,0.03,0.00,0.00,0,0,
1749054971543,6,0,0,0.00,3.62,0.78,140,709,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,36.00,0,0,0.00,0.06,0.12,0.03,0.00,0.00,0,0,
1749054972543,6,0,0,0.00,3.62,0.78,140,704,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,25.00,34.00,1,0,0.01,0.04,0.12,0.03,0.00,0.00,0,0,
1749054973543,6,2,1,0.00,5.61,2.01,192,724,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,39.00,0,1,0.00,0.03,0.12,0.03,0.00,0.00,0,0,
1749054974543,6,0,1,0.00,2.90,1.86,115,754,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,40.00,0,0,0.00,0.02,0.12,0.03,0.00,0.00,0,0,
1749054975543,6,0,0,0.00,2.18,0.74,101,411,NaN,0.00,NaN,NaN,NaN,0.00,0,94,NaN,0.00,5.50,43.00,1,0,0.00,0.02,0.12,0.03,0.00,0.00,0,0,
1749054976543,6,0,0,0.00,2.18,0.74,85,406,NaN,0.00,NaN,NaN,NaN,0.00,0,94,NaN,0.00,8.00,42.00,1,0,0.00,0.01,0.12,0.03,0.00,0.00,0,0,
1749054977543,6,0,0,0.00,2.18,0.74,85,411,NaN,0.00,NaN,NaN,NaN,0.00,0,94,NaN,0.00,7.50,39.00,1,0,0.00,0.01,0.12,0.03,0.00,0.00,0,0,
1749054978543,6,0,0,0.00,2.18,0.78,90,699,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,23.50,39.00,1,0,0.00,0.01,0.12,0.03,0.00,0.00,0,0,
1749054979543,6,0,0,0.00,4.34,0.78,165,716,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,40.00,1,0,0.00,0.00,0.12,0.03,0.00,0.00,0,0,
1749054980543,6,0,0,0.00,4.37,0.82,161,724,NaN,0.00,NaN,NaN,NaN,0.00,0,5,NaN,0.00,24.50,39.00,1,1,0.03,0.03,0.12,0.03,0.00,0.00,0,0,
