Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP (dBm),N_RSRP_MEAS,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1746813375041,17,220,220,98.00,221.74,223.30,1159,6596,-76.25,16,68,-47.13,110.01,22.00,14.00,5,10,0.08,0.12,0.18,0.42,0.00,0.06,0,0,
1746813376041,17,220,220,538.75,233.94,223.41,1837,6413,-76.25,16,27,-51.14,40.25,15.50,17.00,7,4,0.08,0.22,0.18,0.43,0.00,0.06,0,0,
1746813377041,17,220,220,951.17,223.46,223.88,5362,5498,-76.44,16,5,-58.66,6.52,17.50,12.00,6,1,0.12,0.08,0.18,0.42,0.00,0.06,0,0,
1746813378041,17,220,208,1508.33,223.44,211.79,5713,5184,-76.19,16,5,-58.41,6.52,19.00,17.00,7,1,0.05,0.06,0.18,0.42,0.00,0.06,0,0,
1746813379041,17,220,220,1979.62,259.78,223.20,7035,5782,-76.44,16,106,-45.39,178.50,20.00,15.00,7,0,0.10,0.23,0.18,0.43,0.00,0.06,0,0,
1746813380041,17,208,220,1131.25,212.02,223.74,6851,5547,-76.44,16,5,-58.66,6.52,18.50,17.00,6,0,0.10,0.09,0.18,0.42,0.00,0.06,0,0,
1746813381041,17,220,220,1272.33,252.36,223.48,8306,5023,-76.62,16,5,-58.84,6.51,19.50,18.00,7,0,0.08,0.27,0.18,0.43,0.00,0.06,0,0,
1746813382041,17,220,220,1057.44,224.37,223.92,7365,5502,-76.38,16,5,-58.59,6.52,18.50,13.00,6,0,0.15,0.10,0.18,0.43,0.00,0.06,0,0,
1746813383041,17,220,220,1141.67,236.47,223.73,7775,5259,-76.12,16,5,-58.34,6.52,19.00,16.00,6,0,0.05,0.11,0.18,0.43,0.00,0.06,0,0,
1746813384041,17,220,208,1717.38,236.62,211.59,7724,5662,-76.31,16,5,-58.53,6.52,18.50,13.00,7,0,0.09,0.16,0.18,0.42,0.00,0.06,0,0,
1746813385041,17,220,220,1854.12,224.33,223.72,7305,6570,-76.31,16,5,-58.53,6.52,18.50,16.00,6,0,0.12,0.06,0.18,0.42,0.00,0.06,0,0,
1746813386041,17,208,220,1799.75,211.61,223.73,5927,5241,-76.31,16,5,-58.53,6.52,18.50,15.00,6,0,0.05,0.13,0.18,0.42,0.00,0.06,0,0,
1746813387041,17,220,220,1147.50,224.29,223.88,7201,6446,-76.44,16,90,-46.10,149.22,21.00,15.00,7,1,0.13,0.05,0.18,0.42,0.00,0.06,0,0,
1746813388041,17,220,220,622.80,222.86,223.65,3771,5639,-76.12,16,5,-58.34,6.52,19.50,18.00,7,3,0.13,0.08,0.18,0.42,0.00,0.06,0,0,
1746813389041,17,220,220,157.50,222.32,223.74,2722,5867,-76.12,16,5,-58.34,6.52,18.50,16.00,6,8,0.11,0.03,0.18,0.41,0.00,0.06,0,0,
1746813390041,17,220,208,809.00,221.74,211.78,1362,5342,-76.31,16,5,-58.53,6.52,19.00,16.00,7,10,0.07,0.10,0.18,0.41,0.00,0.06,0,0,
1746813391041,17,220,220,941.00,233.85,223.44,1428,5203,-76.19,16,5,-58.41,6.52,17.00,11.00,7,8,0.11,0.24,0.18,0.42,0.00,0.06,0,0,
1746813392041,17,208,220,1123.67,210.62,223.77,3189,6367,-76.12,16,5,-58.34,6.52,17.50,14.00,6,2,0.11,0.13,0.18,0.41,0.00,0.06,0,0,
1746813393041,17,220,220,498.67,223.21,223.78,4695,5526,-76.12,16,5,-58.34,6.52,17.50,13.00,7,2,0.06,0.07,0.18,0.41,0.00,0.06,0,0,
1746813394041,17,220,220,353.50,222.70,223.92,3387,6801,-76.12,16,106,-45.08,179.00,20.00,14.00,7,8,0.13,0.03,0.18,0.41,0.00,0.06,0,0,
1746813395041,17,220,220,241.50,257.90,223.38,1256,5853,-76.00,16,57,-47.65,90.91,22.00,10.00,6,14,0.10,0.22,0.18,0.41,0.00,0.06,0,0,
1746813396041,17,220,208,553.00,221.74,211.79,1335,5064,-76.00,16,5,-58.22,6.53,16.50,10.00,7,8,0.07,0.11,0.18,0.41,0.00,0.06,0,0,
1746813397041,17,220,220,789.50,221.84,223.54,1531,6208,-76.00,16,5,-58.22,6.53,16.50,14.00,6,10,0.13,0.04,0.18,0.41,0.00,0.06,0,0,
1746813398041,17,208,220,35.00,209.65,223.78,964,5250,-76.00,16,5,-58.22,6.53,17.00,13.00,6,18,0.07,0.02,0.18,0.41,0.00,0.06,0,0,
1746813399041,17,220,220,246.00,221.81,223.88,640,6508,-76.00,16,90,-45.67,149.78,20.50,12.00,7,22,0.15,0.12,0.18,0.41,0.00,0.06,0,0,
1746813400041,17,220,220,200.50,221.64,223.78,712,5248,-76.19,16,5,-58.41,6.52,18.50,16.00,6,15,0.07,0.15,0.18,0.41,0.00,0.06,0,0,
1746813401041,17,220,220,295.00,221.76,223.78,923,6119,-76.12,16,5,-58.34,6.52,18.00,12.00,7,13,0.11,0.09,0.18,0.41,0.00,0.06,0,0,
1746813402041,17,220,208,740.50,221.75,211.72,1045,5472,-76.06,16,5,-58.28,6.53,18.50,17.00,6,15,0.15,0.03,0.18,0.41,0.00,0.06,0,0,
1746813403041,17,220,220,617.50,221.64,223.63,764,4986,-76.06,16,5,-58.28,6.53,19.50,14.00,6,18,0.06,0.05,0.18,0.41,0.00,0.06,0,0,
1746813404041,17,208,220,448.00,209.75,223.92,649,6030,-76.31,16,5,-58.53,6.52,17.50,14.00,6,22,0.15,0.10,0.18,0.41,0.00,0.06,0,0,
1746813405041,17,220,220,64.00,221.64,223.78,651,5251,-76.38,16,5,-58.59,6.52,19.50,18.00,6,19,0.06,0.11,0.18,0.41,0.00,0.06,0,0,
1746813406041,17,220,220,153.00,221.76,223.74,673,6212,-76.25,16,27,-51.14,40.25,16.00,13.00,7,19,0.09,0.08,0.18,0.41,0.00,0.06,0,0,
1746813407041,17,220,220,154.00,221.76,223.92,725,5949,-76.19,16,5,-58.41,6.52,17.50,18.00,6,19,0.13,0.08,0.18,0.41,0.00,0.06,0,0,
1746813408041,17,220,208,577.50,221.64,211.77,811,5376,-76.19,16,5,-58.41,6.52,18.50,14.00,7,18,0.05,0.10,0.18,0.41,0.00,0.06,0,0,
1746813409041,17,220,220,541.00,221.78,223.54,738,6423,-76.31,16,5,-58.53,6.52,17.00,16.00,6,18,0.13,0.07,0.18,0.41,0.00,0.06,0,0,
1746813410041,17,208,220,315.00,209.61,223.78,779,5241,-76.31,16,5,-58.53,6.52,19.50,18.00,6,17,0.06,0.06,0.18,0.41,0.00,0.06,0,0,
1746813411041,17,220,220,406.00,221.74,223.74,794,6001,-76.38,16,90,-46.04,149.30,20.50,13.00,7,16,0.07,0.07,0.18,0.41,0.00,0.06,0,0,
1746813412041,17,220,220,255.00,221.86,223.72,797,6249,-76.38,16,27,-51.27,40.22,15.50,16.00,7,19,0.15,0.04,0.18,0.41,0.00,0.06,0,0,
1746813413041,17,220,220,327.00,221.64,223.81,649,5245,-76.00,16,5,-58.22,6.53,19.00,17.00,6,19,0.07,0.07,0.18,0.41,0.00,0.06,0,0,
1746813414041,17,220,208,419.50,221.80,211.81,738,5724,-76.12,16,5,-58.34,6.52,18.00,15.00,7,17,0.13,0.06,0.18,0.41,0.00,0.06,0,0,
1746813415041,17,220,220,671.00,221.74,223.54,707,5777,-76.00,16,5,-58.22,6.53,16.50,13.00,6,20,0.09,0.06,0.18,0.41,0.00,0.06,0,0,
1746813416041,17,208,220,325.00,209.66,223.78,763,5331,-76.00,16,30,-50.44,45.20,17.00,17.00,7,18,0.07,0.09,0.18,0.41,0.00,0.06,0,0,
1746813417041,17,220,220,311.00,221.81,223.90,817,6221,-76.00,16,5,-58.22,6.53,18.00,10.00,7,17,0.13,0.09,0.18,0.41,0.00,0.06,0,0,
1746813418041,17,220,220,260.50,221.81,223.74,864,5748,-76.25,16,5,-58.47,6.52,17.50,12.00,7,17,0.15,0.06,0.18,0.41,0.00,0.06,0,0,
1746813419041,17,220,220,416.00,245.79,223.32,1025,5880,-76.06,16,5,-58.28,6.53,17.50,15.00,6,10,0.15,0.23,0.18,0.41,0.00,0.06,0,0,
1746813420041,17,220,220,955.67,245.84,223.44,1938,5166,-76.06,16,106,-45.02,179.10,20.00,10.00,6,5,0.06,0.28,0.18,0.41,0.00,0.06,0,0,
1746813421041,17,220,208,1132.62,247.78,211.57,5823,5279,-76.06,16,27,-50.96,40.30,15.50,17.00,7,0,0.13,0.19,0.18,0.41,0.00,0.06,0,0,
1746813422041,17,208,220,1754.75,212.08,223.79,6858,5331,-76.00,16,5,-58.22,6.53,18.00,10.00,6,0,0.09,0.21,0.18,0.41,0.00,0.06,0,0,
1746813423041,17,220,220,1990.43,224.27,223.78,7419,5998,-76.00,16,90,-45.67,149.78,21.00,12.00,7,0,0.09,0.09,0.18,0.41,0.00,0.06,0,0,
1746813424041,17,220,220,1040.00,224.27,223.50,7388,6432,-76.00,16,106,-44.96,179.20,20.00,14.00,7,0,0.12,0.26,0.18,0.41,0.00,0.06,0,0,
1746813425041,17,220,220,1384.20,224.32,223.70,7429,5871,-76.00,16,57,-47.65,90.91,22.50,10.00,6,0,0.10,0.10,0.18,0.41,0.00,0.06,0,0,
1746813426041,17,220,208,1207.33,236.26,211.68,7626,5039,-76.00,16,5,-58.22,6.53,16.50,12.00,8,0,0.04,0.13,0.18,0.41,0.00,0.06,0,0,
1746813427041,17,220,208,2402.12,248.60,211.19,8057,4717,-76.00,16,103,-45.08,173.65,20.00,10.00,6,0,0.12,0.20,0.18,0.41,0.00,0.06,0,0,
1746813428041,17,208,232,2470.00,224.30,235.72,7344,5480,-76.00,16,5,-58.22,6.53,17.50,15.00,6,0,0.05,0.16,0.18,0.41,0.00,0.06,0,0,
1746813429041,17,220,220,1866.86,260.96,223.34,8503,4928,-76.00,16,5,-58.22,6.53,16.50,12.00,7,0,0.06,0.23,0.18,0.42,0.00,0.06,0,0,
1746813430041,17,220,208,1430.33,224.34,211.57,7373,6169,-76.00,16,5,-58.22,6.53,17.00,10.00,6,0,0.14,0.10,0.18,0.41,0.00,0.06,0,0,
1746813431041,17,220,232,1116.80,236.43,235.76,7845,5491,-76.00,16,5,-58.22,6.53,17.50,13.00,6,0,0.05,0.13,0.18,0.41,0.00,0.06,0,0,
1746813432041,17,220,208,998.67,224.39,211.82,7375,6165,-76.00,16,5,-58.22,6.53,17.50,14.00,6,0,0.16,0.12,0.18,0.41,0.00,0.06,0,0,
1746813433041,17,220,220,1305.67,224.20,223.58,7409,4973,-76.00,16,5,-58.22,6.53,18.00,13.00,6,0,0.06,0.11,0.18,0.41,0.00,0.06,0,0,
1746813434041,17,208,220,2157.00,212.02,223.88,6695,5642,-76.06,16,30,-50.50,45.19,17.00,16.00,7,1,0.11,0.05,0.18,0.41,0.00,0.06,0,0,
1746813435041,17,220,220,1748.00,222.42,223.74,2665,6253,-76.06,16,90,-45.73,149.70,21.00,14.00,7,9,0.12,0.03,0.18,0.41,0.00,0.06,0,0,
1746813436041,17,220,220,212.50,221.71,223.78,1033,5334,-76.12,16,5,-58.34,6.52,18.00,15.00,6,16,0.09,0.01,0.18,0.41,0.00,0.06,0,0,
1746813437041,17,220,208,212.00,245.77,220.14,904,5379,-76.25,16,5,-58.47,6.52,19.00,15.00,7,13,0.09,0.23,0.18,0.41,0.00,0.06,0,0,
1746813438041,17,220,220,244.00,221.83,215.20,1399,5291,-76.06,16,5,-58.28,6.53,17.00,11.00,6,8,0.10,0.09,0.18,0.41,0.00,0.06,0,0,
1746813439041,17,220,220,705.33,234.17,223.26,2508,4471,-76.00,16,5,-58.22,6.53,17.50,15.00,7,2,0.08,0.20,0.18,0.41,0.00,0.06,0,0,
1746813440041,17,208,220,2302.00,212.09,223.62,6775,5709,-76.00,16,5,-58.22,6.53,17.50,11.00,7,0,0.13,0.17,0.18,0.41,0.00,0.06,0,0,
1746813441041,17,220,220,2076.14,224.22,223.84,7280,5668,-76.00,16,5,-58.22,6.53,18.00,16.00,6,0,0.14,0.07,0.18,0.41,0.00,0.06,0,0,
1746813442041,17,220,220,1013.71,235.47,223.79,5530,5260,-76.00,16,5,-58.22,6.53,17.50,10.00,6,1,0.06,0.21,0.18,0.41,0.00,0.06,0,0,
1746813443041,17,220,220,1396.40,224.30,223.73,7346,6575,-76.00,16,28,-50.74,41.94,16.00,10.00,7,0,0.11,0.11,0.18,0.40,0.00,0.06,0,0,
1746813444041,17,220,208,1151.80,248.88,211.48,8222,6443,-76.00,16,5,-58.22,6.53,17.50,12.00,6,0,0.14,0.25,0.18,0.41,0.00,0.06,0,0,
1746813445041,17,220,220,1210.89,224.12,223.63,7268,4977,-76.00,16,5,-58.22,6.53,18.00,13.00,6,0,0.05,0.10,0.18,0.40,0.00,0.06,0,0,
1746813446041,17,208,220,4829.33,248.98,223.50,8156,5803,-76.00,16,99,-45.25,166.27,20.50,11.00,7,0,0.09,0.15,0.18,0.41,0.00,0.06,0,0,
1746813447041,17,220,220,1940.29,236.54,223.54,7595,5575,-76.25,16,5,-58.47,6.52,18.00,10.00,6,0,0.14,0.18,0.18,0.41,0.00,0.06,0,0,
1746813448041,17,220,208,2440.67,260.94,211.30,8427,4898,-76.06,16,103,-45.14,173.55,20.50,10.00,6,0,0.06,0.23,0.18,0.41,0.00,0.07,0,0,
1746813449041,17,220,232,1271.80,261.44,235.66,8610,6683,-76.06,16,5,-58.28,6.53,17.50,11.00,7,0,0.14,0.19,0.18,0.41,0.00,0.07,0,0,
1746813450041,17,220,208,1201.00,224.31,211.71,7355,4899,-76.25,16,5,-58.47,6.52,18.50,14.00,7,0,0.09,0.14,0.18,0.41,0.00,0.07,0,0,
1746813451041,17,220,220,1566.60,236.58,223.45,7775,5601,-76.12,16,5,-58.34,6.52,17.00,10.00,6,0,0.13,0.12,0.18,0.41,0.00,0.07,0,0,
1746813452041,17,208,220,1852.00,224.38,223.22,7409,5978,-76.06,16,5,-58.28,6.53,18.50,17.00,6,0,0.05,0.20,0.18,0.41,0.00,0.07,0,0,
1746813453041,17,220,220,1759.29,224.21,223.88,7159,6222,-76.06,16,5,-58.28,6.53,17.00,11.00,7,0,0.09,0.09,0.18,0.41,0.00,0.07,0,0,
1746813454041,17,220,220,941.17,223.92,223.92,6198,5895,-76.25,16,106,-45.21,178.80,20.00,15.00,7,4,0.12,0.03,0.18,0.41,0.00,0.07,0,0,
1746813455041,17,220,220,131.00,221.99,223.78,1723,5339,-76.12,16,5,-58.34,6.52,18.50,11.00,6,13,0.08,0.01,0.18,0.41,0.00,0.07,0,0,
1746813456041,17,220,208,89.50,221.66,211.81,875,5647,-76.00,16,5,-58.22,6.53,17.00,12.00,7,15,0.09,0.07,0.18,0.41,0.00,0.07,0,0,
1746813457041,17,220,220,322.50,221.78,223.65,807,5200,-76.19,16,5,-58.41,6.52,18.00,11.00,6,16,0.12,0.08,0.18,0.41,0.00,0.06,0,0,
1746813458041,17,208,208,1130.00,233.65,212.06,903,4945,-76.19,16,5,-58.41,6.52,15.50,10.00,6,14,0.05,0.21,0.18,0.41,0.00,0.07,0,0,
1746813459041,17,220,232,794.00,221.85,235.17,1405,6553,-76.06,16,27,-50.96,40.30,15.00,11.00,7,6,0.13,0.17,0.18,0.41,0.00,0.06,0,0,
1746813460041,17,220,220,1223.67,246.82,223.44,3444,5862,-76.25,16,106,-45.21,178.80,20.50,10.00,7,3,0.12,0.19,0.18,0.41,0.00,0.07,0,0,
1746813461041,17,220,220,1324.22,224.12,223.73,6859,6654,-76.38,16,56,-48.10,88.92,22.00,10.00,6,0,0.13,0.15,0.18,0.41,0.00,0.07,0,0,
1746813462041,17,220,208,3163.67,248.58,211.41,8126,4917,-76.25,16,103,-45.33,173.26,20.00,11.00,6,0,0.06,0.18,0.18,0.41,0.00,0.07,0,0,
1746813463041,17,220,232,1092.11,260.74,235.67,8628,4697,-76.25,16,90,-45.92,149.46,20.50,10.00,7,0,0.15,0.22,0.18,0.42,0.00,0.07,0,0,
1746813464041,17,208,208,4927.50,232.76,211.54,7655,5029,-76.31,16,103,-45.39,173.16,20.00,10.00,6,0,0.09,0.19,0.18,0.42,0.00,0.07,0,0,
1746813465041,17,220,220,1687.62,252.50,223.52,8121,5572,-76.25,16,27,-51.14,40.25,15.00,14.00,7,0,0.10,0.19,0.18,0.42,0.00,0.07,0,0,
1746813466041,17,220,220,1690.89,224.30,223.88,7292,5827,-76.31,16,27,-51.21,40.24,15.50,13.00,7,0,0.12,0.08,0.18,0.42,0.00,0.07,0,0,
1746813467041,17,220,220,393.00,223.18,223.74,4773,5786,-76.31,16,5,-58.53,6.52,18.50,17.00,6,6,0.09,0.03,0.18,0.42,0.00,0.07,0,0,
1746813468041,17,220,208,417.33,245.80,211.71,1751,5219,-76.44,16,5,-58.66,6.52,18.00,13.00,8,8,0.05,0.10,0.18,0.42,0.00,0.07,0,0,
1746813469041,17,220,220,249.50,221.78,223.67,1535,4845,-76.12,16,5,-58.34,6.52,18.00,12.00,6,10,0.11,0.04,0.18,0.42,0.00,0.07,0,0,
1746813470041,17,208,220,678.00,209.73,223.74,1440,5242,-76.25,16,5,-58.47,6.52,19.50,17.00,6,7,0.05,0.12,0.18,0.42,0.00,0.07,0,0,
1746813471041,17,220,220,504.50,221.98,223.90,1794,6839,-76.19,16,28,-50.92,41.89,22.00,10.00,7,7,0.11,0.06,0.18,0.41,0.00,0.07,0,0,
1746813472041,17,220,220,1370.62,234.85,223.64,3923,5570,-76.19,16,5,-58.41,6.52,17.50,14.00,6,1,0.15,0.13,0.18,0.41,0.00,0.07,0,0,
1746813473041,17,220,220,1157.57,223.32,223.78,5653,5259,-76.19,16,5,-58.41,6.52,16.00,12.00,6,1,0.06,0.05,0.18,0.41,0.00,0.07,0,0,
1746813474041,17,220,208,342.67,222.34,211.53,2570,5730,-76.19,16,28,-50.92,41.89,22.00,10.00,7,8,0.11,0.02,0.18,0.41,0.00,0.07,0,0,
1746813475041,17,220,220,1180.56,258.74,223.43,3726,5193,-76.25,16,5,-58.47,6.52,17.50,15.00,6,0,0.16,0.18,0.18,0.41,0.00,0.07,0,0,
1746813476041,17,208,220,1290.75,212.01,223.77,6914,5247,-76.25,16,5,-58.47,6.52,16.50,10.00,6,0,0.07,0.08,0.18,0.41,0.00,0.07,0,0,
1746813477041,17,220,220,1292.29,224.21,223.96,7148,6426,-76.00,16,90,-45.67,149.78,21.00,15.00,7,1,0.14,0.05,0.18,0.41,0.00,0.07,0,0,
1746813478041,17,220,220,2108.11,223.82,223.83,6303,5441,-76.25,16,5,-58.47,6.52,18.00,16.00,6,0,0.07,0.11,0.18,0.41,0.00,0.07,0,0,
1746813479041,17,220,208,1010.71,224.14,220.48,7051,5937,-76.00,16,5,-58.22,6.53,17.50,13.00,7,2,0.13,0.04,0.18,0.41,0.00,0.07,0,0,
1746813480041,17,220,220,131.67,222.12,214.94,2252,5858,-76.00,16,5,-58.22,6.53,19.00,16.00,6,11,0.16,0.02,0.18,0.41,0.00,0.07,0,0,
1746813481041,17,220,220,175.50,221.64,223.66,1010,4973,-76.00,16,5,-58.22,6.53,18.00,15.00,6,14,0.06,0.05,0.18,0.41,0.00,0.07,0,0,
1746813482041,17,208,220,430.00,209.70,223.52,832,5384,-76.06,16,106,-45.02,179.10,20.00,15.00,7,14,0.09,0.11,0.18,0.41,0.00,0.07,0,0,
1746813483041,17,220,220,398.00,221.83,223.90,1060,6615,-76.00,16,90,-45.67,149.78,20.50,17.00,7,14,0.12,0.08,0.18,0.41,0.00,0.07,0,0,
1746813484041,17,220,220,1041.00,245.83,223.52,1010,5670,-76.00,16,5,-58.22,6.53,17.00,12.00,6,15,0.09,0.18,0.18,0.41,0.00,0.07,0,0,
1746813485041,17,220,220,885.67,221.79,223.78,1173,5615,-76.00,16,27,-50.89,40.32,15.50,15.00,7,12,0.09,0.07,0.18,0.41,0.00,0.07,0,0,
1746813486041,17,220,208,317.00,250.53,211.44,1483,5621,-76.25,16,5,-58.47,6.52,18.00,16.00,7,7,0.11,0.30,0.18,0.41,0.00,0.07,0,0,
1746813487041,17,220,220,624.57,223.02,223.64,4189,5175,-76.00,16,5,-58.22,6.53,18.00,13.00,6,1,0.12,0.12,0.18,0.40,0.00,0.07,0,0,
1746813488041,17,208,220,941.00,223.90,223.48,6525,5159,-76.00,16,5,-58.22,6.53,18.50,17.00,6,0,0.06,0.23,0.18,0.41,0.00,0.07,0,0,
1746813489041,17,220,220,1481.88,271.67,223.42,8890,5709,-76.31,16,5,-58.53,6.52,17.00,13.00,7,0,0.09,0.38,0.18,0.41,0.00,0.07,0,0,
1746813490041,17,220,220,2182.62,224.34,223.74,7203,5967,-76.31,16,27,-51.21,40.24,15.50,17.00,7,0,0.12,0.15,0.18,0.41,0.00,0.07,0,0,
1746813491041,17,220,220,1760.78,297.47,223.23,9660,5015,-76.19,16,27,-51.08,40.27,16.50,14.00,7,0,0.08,0.37,0.18,0.42,0.00,0.07,0,0,
1746813492041,17,220,208,1245.56,224.28,211.79,7287,5760,-76.44,16,5,-58.66,6.52,18.50,10.00,7,0,0.08,0.30,0.18,0.42,0.00,0.07,0,0,
1746813493041,17,220,220,1544.60,224.34,223.64,7422,5779,-76.06,16,5,-58.28,6.53,18.50,15.00,6,0,0.15,0.13,0.18,0.42,0.00,0.07,0,0,
1746813494041,17,208,208,1769.60,260.96,211.14,8556,4851,-76.19,16,103,-45.27,173.35,20.00,10.00,6,0,0.08,0.33,0.18,0.42,0.00,0.07,0,0,
1746813495041,17,220,232,1739.62,224.15,235.80,7215,5839,-76.19,16,5,-58.41,6.52,17.00,10.00,7,0,0.12,0.15,0.18,0.42,0.00,0.07,0,0,
1746813496041,17,220,220,2064.25,248.84,223.44,8292,6194,-76.38,16,27,-51.27,40.22,14.50,13.00,7,0,0.15,0.29,0.18,0.43,0.00,0.07,0,0,
1746813497041,17,220,220,3040.88,260.81,223.18,8495,5652,-76.31,16,64,-47.46,102.91,22.00,10.00,5,0,0.08,0.39,0.18,0.43,0.00,0.07,0,0,
1746813498041,17,220,208,1543.89,236.39,211.37,7640,5367,-76.12,16,5,-58.34,6.52,17.00,14.00,7,0,0.11,0.25,0.18,0.43,0.00,0.07,0,0,
1746813499041,17,220,220,1478.40,273.62,223.42,8960,6283,-76.12,16,5,-58.34,6.52,18.00,10.00,7,0,0.14,0.42,0.18,0.43,0.00,0.07,0,0,
1746813500041,17,208,220,788.50,212.08,223.71,6858,5600,-76.00,16,5,-58.22,6.53,17.00,10.00,6,0,0.09,0.24,0.18,0.43,0.00,0.07,0,0,
1746813501041,17,220,220,1585.88,248.78,223.63,8165,5385,-76.31,16,27,-51.21,40.24,14.50,15.00,7,0,0.11,0.25,0.18,0.44,0.00,0.07,0,0,
1746813502041,17,220,208,2967.00,273.50,211.48,8869,5072,-76.31,16,103,-45.39,173.16,20.00,11.00,6,0,0.13,0.28,0.18,0.44,0.00,0.07,0,0,
1746813503041,17,220,232,1635.50,239.90,235.64,7606,5202,-76.19,16,56,-47.91,89.05,22.00,16.00,6,0,0.05,0.29,0.18,0.44,0.00,0.08,0,0,
1746813504041,17,220,208,1296.00,261.07,211.36,8574,5488,-76.19,16,5,-58.41,6.52,17.50,13.00,6,0,0.05,0.43,0.18,0.45,0.00,0.08,0,0,
1746813505041,17,220,208,1409.20,236.46,211.40,7716,5174,-76.00,16,90,-45.67,149.78,20.50,11.00,7,0,0.11,0.22,0.18,0.45,0.00,0.08,0,0,
1746813506041,17,208,232,1335.80,248.57,235.22,8006,5167,-76.31,16,106,-45.27,178.70,20.00,17.00,7,0,0.13,0.36,0.18,0.45,0.00,0.08,0,0,
1746813507041,17,220,208,1669.88,236.29,211.34,7564,4685,-76.12,16,5,-58.34,6.52,16.00,10.00,6,0,0.08,0.34,0.18,0.46,0.00,0.08,0,0,
1746813508041,17,220,232,2120.75,263.86,235.66,8409,5733,-76.12,16,27,-51.02,40.29,15.50,15.00,7,0,0.08,0.33,0.18,0.46,0.00,0.08,0,0,
1746813509041,17,220,220,1540.25,260.92,223.26,8569,5015,-76.31,16,27,-51.21,40.24,15.50,13.00,7,0,0.09,0.40,0.18,0.46,0.00,0.08,0,0,
1746813510041,17,220,208,1553.89,224.34,211.53,7360,5981,-76.00,16,99,-45.25,166.27,20.50,10.00,7,0,0.14,0.19,0.18,0.46,0.00,0.08,0,0,
1746813511041,17,220,220,1200.89,273.19,223.30,8934,4491,-76.25,16,27,-51.14,40.25,15.00,15.00,7,0,0.14,0.26,0.18,0.47,0.00,0.08,0,0,
1746813512041,17,208,220,1105.80,212.06,223.77,6919,5261,-76.12,16,5,-58.34,6.52,17.50,11.00,6,0,0.09,0.11,0.18,0.46,0.00,0.08,0,0,
1746813513041,17,220,220,1552.00,260.99,223.45,8502,5249,-76.12,16,27,-51.02,40.29,15.00,16.00,7,0,0.08,0.19,0.18,0.47,0.00,0.08,0,0,
1746813514041,17,220,220,2037.25,224.31,223.92,7300,5994,-76.12,16,5,-58.34,6.52,17.50,11.00,6,0,0.12,0.07,0.18,0.46,0.00,0.08,0,0,
1746813515041,17,220,208,1450.00,248.70,220.28,8074,5176,-76.00,16,27,-50.89,40.32,15.00,15.00,7,0,0.05,0.14,0.18,0.47,0.00,0.08,0,0,
1746813516041,17,220,220,1813.56,224.23,214.91,7287,5240,-76.12,16,28,-50.86,41.91,17.00,10.00,7,0,0.08,0.15,0.18,0.47,0.00,0.08,0,0,
1746813517041,17,220,220,1674.56,224.34,223.67,7356,6158,-76.12,16,5,-58.34,6.52,17.50,13.00,6,0,0.14,0.12,0.18,0.46,0.00,0.08,0,0,
1746813518041,17,208,220,1039.60,236.44,223.34,7690,4976,-76.38,16,5,-58.59,6.52,17.50,15.00,6,0,0.06,0.26,0.18,0.47,0.00,0.08,0,0,
1746813519041,17,220,208,1876.44,224.26,211.53,7356,5791,-76.00,16,106,-44.96,179.20,20.00,10.00,7,0,0.12,0.13,0.18,0.47,0.00,0.08,0,0,
1746813520041,17,220,232,1830.62,273.44,235.56,8963,6253,-76.12,16,5,-58.34,6.52,19.00,17.00,6,0,0.13,0.25,0.18,0.47,0.00,0.08,0,0,
1746813521041,17,220,208,2011.50,248.55,211.34,7994,4899,-76.31,16,103,-45.39,173.16,20.50,11.00,6,0,0.06,0.29,0.18,0.47,0.00,0.08,0,0,
1746813522041,17,220,220,1658.78,224.34,223.65,7360,5830,-76.31,16,5,-58.53,6.52,18.50,16.00,5,0,0.14,0.17,0.18,0.47,0.00,0.08,0,0,
1746813523041,17,220,220,1505.78,248.74,223.04,8063,5890,-76.25,16,68,-47.13,110.01,22.00,12.00,5,0,0.05,0.30,0.18,0.47,0.00,0.08,0,0,
1746813524041,17,208,220,1223.00,212.18,223.66,6941,5976,-76.00,16,5,-58.22,6.53,18.50,16.00,6,0,0.15,0.12,0.18,0.47,0.00,0.08,0,0,
1746813525041,17,220,220,1583.33,253.39,223.42,8331,5168,-76.12,16,5,-58.34,6.52,18.50,14.00,6,0,0.06,0.30,0.18,0.48,0.00,0.08,0,0,
1746813526041,17,220,220,1712.50,224.32,223.74,7302,6446,-76.06,16,106,-45.02,179.10,20.00,14.00,7,0,0.10,0.13,0.18,0.47,0.00,0.08,0,0,
