Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1748897156613,4,0,0,0.00,0.74,0.78,35,770,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897157613,4,0,0,0.00,0.74,0.78,35,772,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897158613,4,0,0,0.00,0.74,0.78,35,780,-61.25,-62.00,-61.50,-61.00,-61.00,-61.00,16,5,-43.47,7.05,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897159613,4,0,0,0.00,0.74,0.78,75,770,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897160613,4,0,0,0.00,0.74,0.78,35,780,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897161613,4,0,0,0.00,0.74,0.82,35,770,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897162613,4,0,0,0.00,0.74,0.78,35,780,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,46.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897163613,4,0,0,0.00,0.74,0.78,35,787,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897164613,4,0,0,0.00,0.74,0.78,35,785,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897165613,4,0,0,0.00,0.74,0.78,35,790,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897166613,4,0,0,0.00,0.74,0.78,35,790,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897167613,4,0,0,0.00,0.74,0.78,35,785,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897168613,4,0,0,0.00,0.74,0.78,35,797,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897169613,4,0,0,0.00,0.74,0.78,35,795,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897170613,4,0,0,0.00,0.74,0.78,35,800,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897171613,4,0,0,0.00,0.74,0.78,35,800,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,36.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897172613,4,0,0,0.00,0.74,0.78,35,790,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,34.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897173613,4,0,0,0.00,0.74,0.78,35,802,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,34.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897174613,4,0,0,0.00,0.74,0.78,35,800,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897175613,4,0,0,0.00,0.74,0.78,35,805,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897176613,4,0,0,0.00,0.74,0.78,35,805,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897177613,4,0,0,0.00,0.74,0.82,35,800,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897178613,4,0,0,0.00,0.74,0.78,35,805,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,41.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897179613,4,0,0,0.00,0.74,0.78,35,810,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,33.50,41.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897180613,4,0,0,0.00,0.74,0.78,35,810,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897181613,4,0,0,0.00,0.74,0.78,35,815,-61.25,-62.00,-61.50,-61.00,-61.00,-61.00,16,5,-43.47,7.05,34.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897182613,4,0,0,0.00,0.74,0.82,35,810,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.00,41.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897183613,4,0,0,0.00,0.74,0.78,35,822,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897184613,4,0,0,0.00,0.74,0.78,35,815,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.41,7.05,34.00,41.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897185613,4,0,0,0.00,0.74,0.78,35,825,-61.31,-62.00,-62.00,-61.00,-61.00,-61.00,16,5,-43.53,7.04,34.50,41.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897186613,4,0,0,0.00,0.74,0.78,35,825,-61.31,-62.00,-62.00,-61.00,-61.00,-61.00,16,5,-43.53,7.04,34.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897187613,4,0,0,0.00,0.74,0.82,35,820,-61.31,-62.00,-62.00,-61.00,-61.00,-61.00,16,5,-43.53,7.04,34.50,42.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897188613,4,0,0,0.00,0.74,0.86,35,805,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,106,-30.14,215.17,22.50,41.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897189613,4,0,0,0.00,0.74,0.82,35,805,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,106,-30.14,215.17,21.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897190613,4,0,0,0.00,0.74,0.82,35,810,-61.44,-62.00,-62.00,-61.00,-61.00,-61.00,16,106,-30.39,214.27,21.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897191613,4,0,0,0.00,0.74,0.82,35,810,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,106,-29.96,215.86,21.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897192613,4,0,0,0.00,0.74,0.82,35,487,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,94,-30.48,188.14,21.50,42.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897193613,4,0,0,0.00,0.74,0.86,35,804,-61.25,-62.00,-61.50,-61.00,-61.00,-61.00,16,106,-30.21,214.95,21.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897194613,4,0,0,0.00,0.72,0.38,30,192,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897195613,4,0,0,0.00,0.74,0.78,35,811,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897196613,4,0,0,0.00,0.74,0.78,35,821,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897197613,4,0,1,0.00,0.77,1.18,40,689,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,36.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897198613,4,0,0,0.00,0.74,0.78,35,684,-61.25,-62.00,-61.50,-61.00,-61.00,-61.00,16,5,-43.47,7.05,34.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897199613,4,0,0,0.00,0.74,0.78,40,689,-61.25,-62.00,-61.50,-61.00,-61.00,-61.00,16,5,-43.47,7.05,33.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897200613,4,0,0,0.00,0.74,0.78,35,263,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,36.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897201613,4,0,0,0.00,0.74,0.78,35,268,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,34.50,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897202613,4,0,0,0.00,0.74,0.78,35,268,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897203613,4,0,0,0.00,0.74,0.78,35,268,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897204613,4,0,0,0.00,0.74,0.82,35,762,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897205613,4,0,0,0.00,0.74,0.78,35,767,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897206613,4,0,0,0.00,0.74,0.78,75,273,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897207613,4,0,0,0.00,0.74,0.78,35,278,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897208613,4,0,0,0.00,0.74,0.78,35,273,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897209613,4,0,0,0.00,0.74,0.78,75,259,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897210613,4,0,0,0.00,0.74,0.78,35,767,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897211613,4,0,0,0.00,0.74,0.78,35,780,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897212613,4,0,0,0.00,0.74,0.78,75,780,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897213613,4,0,0,0.00,0.74,0.78,35,780,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897214613,4,0,0,0.00,0.74,0.78,35,780,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,36.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897215613,4,0,0,0.00,0.74,0.78,35,770,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897216613,4,0,0,0.00,0.74,0.78,35,787,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.41,7.05,35.50,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897217613,4,0,0,0.00,0.74,0.78,35,790,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897218613,4,0,0,0.00,0.74,0.78,35,790,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897219613,4,0,0,0.00,0.74,0.78,35,790,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897220613,4,0,0,0.00,0.74,0.78,35,780,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897221613,4,0,0,0.00,0.74,0.78,35,792,-60.94,-61.00,-61.00,-61.00,-61.00,-60.00,16,5,-43.16,7.06,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897222613,4,0,0,0.00,0.74,0.78,35,795,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897223613,4,0,0,0.00,0.74,0.78,35,795,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897224613,4,0,0,0.00,0.74,0.78,35,795,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897225613,4,0,0,0.00,0.74,0.82,75,785,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897226613,4,0,0,0.00,0.74,0.78,75,802,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897227613,4,0,0,0.00,0.74,0.78,35,805,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897228613,4,0,0,0.00,0.74,0.78,35,805,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897229613,4,0,0,0.00,0.74,0.78,35,810,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897230613,4,0,0,0.00,0.74,0.82,35,795,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897231613,4,0,0,0.00,0.74,0.78,35,805,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897232613,4,0,0,0.00,0.74,0.78,35,810,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897233613,4,0,0,0.00,0.74,0.78,35,820,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897234613,4,0,0,0.00,0.74,0.78,35,810,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897235613,4,0,0,0.00,0.74,0.82,35,805,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,34.50,43.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897236613,4,0,0,0.00,0.74,0.78,35,817,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,44.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897237613,4,0,0,0.00,0.74,0.78,35,827,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897238613,4,0,0,0.00,0.74,0.78,35,820,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,33.50,44.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897239613,4,6,4,0.00,7.27,5.42,242,660,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,41.00,0,1,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897240613,4,0,0,0.00,0.74,0.78,35,497,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,94,-30.48,188.14,21.00,44.00,1,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897241613,4,0,0,0.00,0.74,0.82,35,805,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,106,-29.96,215.86,22.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897242613,4,0,0,0.00,0.74,0.82,35,817,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,106,-29.96,215.86,21.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897243613,4,0,0,0.00,0.74,0.82,35,820,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,106,-29.96,215.86,21.00,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897244613,4,0,0,0.00,0.74,0.78,35,801,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,94,-30.54,187.95,21.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897245613,4,0,0,0.00,0.72,0.55,30,231,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,41.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897246613,4,0,0,0.00,0.74,0.90,35,805,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897247613,4,0,0,0.00,0.74,0.74,35,825,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897248613,4,0,0,0.00,0.74,0.78,35,840,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897249613,4,0,0,0.00,0.74,0.78,75,840,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897250613,4,0,0,0.00,0.74,0.86,75,820,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,40.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897251613,4,0,0,0.00,0.74,0.82,75,825,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897252613,4,0,1,0.00,0.74,1.14,40,694,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897253613,4,0,0,0.00,0.74,0.78,40,684,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897254613,4,0,0,0.00,0.72,0.50,35,263,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897255613,4,0,1,0.00,1.46,1.22,65,694,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,1,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897256613,4,0,0,0.00,0.74,0.78,35,263,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897257613,4,0,0,0.00,0.74,0.78,35,755,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897258613,4,0,0,0.00,0.74,0.78,35,268,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,36.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897259613,4,0,0,0.00,0.74,0.82,35,762,-61.06,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.28,7.05,35.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897260613,4,0,0,0.00,0.74,0.78,35,770,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897261613,4,0,0,0.00,0.74,0.78,35,273,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897262613,4,0,0,0.00,0.74,0.78,35,278,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.41,7.05,34.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897263613,4,0,0,0.00,0.74,0.78,35,278,-61.19,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.41,7.05,34.50,42.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897264613,4,0,0,0.00,0.74,0.78,35,765,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897265613,4,0,0,0.00,0.74,0.78,35,782,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897266613,4,0,0,0.00,0.74,0.78,35,770,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897267613,4,0,0,0.00,0.74,0.78,35,780,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897268613,4,0,0,0.00,0.74,0.78,75,775,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,43.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897269613,4,0,0,0.00,0.74,0.82,35,770,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897270613,4,0,0,0.00,0.74,0.78,35,782,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897271613,4,0,0,0.00,0.74,0.78,35,787,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,34.00,46.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897272613,4,0,0,0.00,0.74,0.78,35,785,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897273613,4,0,0,0.00,0.74,0.78,35,790,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897274613,4,0,0,0.00,0.74,0.78,35,790,-61.12,-62.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.34,7.05,35.00,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897275613,4,0,0,0.00,0.74,0.78,35,785,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.50,44.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
1748897276613,4,0,0,0.00,0.74,0.78,35,797,-61.00,-61.00,-61.00,-61.00,-61.00,-61.00,16,5,-43.22,7.06,35.00,45.00,0,0,0.00,0.00,0.08,0.00,0.00,0.00,0,0,
